Phi[deg],Theta[deg],dB(DirTotal)
66,162,-9.38164
68,162,-9.4355
70,162,-9.48752
72,162,-9.53748
74,162,-9.58515
76,162,-9.63034
78,162,-9.67285
80,162,-9.71251
82,162,-9.74917
84,162,-9.7827
86,162,-9.81297
88,162,-9.83992
90,162,-9.86347
92,162,-9.88358
94,162,-9.90024
96,162,-9.91346
98,162,-9.92328
100,162,-9.92975
102,162,-9.93294
104,162,-9.93295
106,162,-9.92989
108,162,-9.92389
110,162,-9.91508
112,162,-9.90361
114,162,-9.88964
116,162,-9.87333
118,162,-9.85483
120,162,-9.83432
122,162,-9.81196
124,162,-9.78791
126,162,-9.76233
128,162,-9.73537
130,162,-9.70719
132,162,-9.67791
134,162,-9.64769
136,162,-9.61664
138,162,-9.5849
140,162,-9.55257
142,162,-9.51977
144,162,-9.48659
146,162,-9.45313
148,162,-9.41949
150,162,-9.38575
152,162,-9.352
154,162,-9.31829
156,162,-9.28472
158,162,-9.25135
160,162,-9.21825
162,162,-9.18548
164,162,-9.15311
166,162,-9.1212
168,162,-9.0898
170,162,-9.05898
172,162,-9.0288
174,162,-8.9993
176,162,-8.97054
178,162,-8.94259
180,162,-8.91549
-180,164,-8.82304
-178,164,-8.80024
-176,164,-8.77817
-174,164,-8.75687
-172,164,-8.73638
-170,164,-8.71672
-168,164,-8.69793
-166,164,-8.68004
-164,164,-8.66307
-162,164,-8.64703
-160,164,-8.63195
-158,164,-8.61783
-156,164,-8.60468
-154,164,-8.59249
-152,164,-8.58128
-150,164,-8.57101
-148,164,-8.56169
-146,164,-8.55328
-144,164,-8.54576
-142,164,-8.53909
-140,164,-8.53324
-138,164,-8.52815
-136,164,-8.52377
-134,164,-8.52004
-132,164,-8.51689
-130,164,-8.51426
-128,164,-8.51206
-126,164,-8.51021
-124,164,-8.50863
-122,164,-8.50723
-120,164,-8.50592
-118,164,-8.50459
-116,164,-8.50316
-114,164,-8.50153
-112,164,-8.49961
-110,164,-8.49729
-108,164,-8.4945
-106,164,-8.49114
-104,164,-8.48713
-102,164,-8.4824
-100,164,-8.47688
-98,164,-8.47051
-96,164,-8.46323
-94,164,-8.45501
-92,164,-8.44581
-90,164,-8.43561
-88,164,-8.4244
-86,164,-8.41217
-84,164,-8.39894
-82,164,-8.38472
-80,164,-8.36955
-78,164,-8.35347
-76,164,-8.33652
-74,164,-8.31877
-72,164,-8.30028
-70,164,-8.28113
-68,164,-8.2614
-66,164,-8.24118
-64,164,-8.22055
-62,164,-8.19962
-60,164,-8.17848
-58,164,-8.15723
-56,164,-8.13598
-54,164,-8.11482
-52,164,-8.09387
-50,164,-8.07323
-48,164,-8.05299
-46,164,-8.03326
-44,164,-8.01414
-42,164,-7.99572
-40,164,-7.9781
-38,164,-7.96136
-36,164,-7.9456
-34,164,-7.9309
-32,164,-7.91735
-30,164,-7.905
-28,164,-7.89396
-26,164,-7.88427
-24,164,-7.87602
-22,164,-7.86925
-20,164,-7.86405
-18,164,-7.86045
-16,164,-7.85851
-14,164,-7.85829
-12,164,-7.85981
-10,164,-7.86314
-8,164,-7.86829
-6,164,-7.87531
-4,164,-7.88422
-2,164,-7.89505
0,164,-7.90781
2,164,-7.92252
4,164,-7.93919
6,164,-7.95782
8,164,-7.9784
10,164,-8.00095
12,164,-8.02543
14,164,-8.05183
16,164,-8.08012
18,164,-8.11027
20,164,-8.14225
22,164,-8.176
24,164,-8.21147
26,164,-8.2486
28,164,-8.28731
30,164,-8.32753
32,164,-8.36918
34,164,-8.41215
36,164,-8.45634
38,164,-8.50165
40,164,-8.54795
42,164,-8.59511
44,164,-8.643
46,164,-8.69147
48,164,-8.74037
50,164,-8.78955
52,164,-8.83884
54,164,-8.88807
56,164,-8.93707
58,164,-8.98565
60,164,-9.03366
62,164,-9.08089
64,164,-9.12717
66,164,-9.17233
68,164,-9.21619
70,164,-9.25858
72,164,-9.29933
74,164,-9.33829
76,164,-9.37531
78,164,-9.41025
80,164,-9.44299
82,164,-9.47342
84,164,-9.50144
86,164,-9.52696
88,164,-9.54993
90,164,-9.57029
92,164,-9.58801
94,164,-9.60307
96,164,-9.61547
98,164,-9.62523
100,164,-9.63237
102,164,-9.63694
104,164,-9.639
106,164,-9.63861
108,164,-9.63586
110,164,-9.63084
112,164,-9.62364
114,164,-9.61437
116,164,-9.60314
118,164,-9.59006
120,164,-9.57524
122,164,-9.55881
124,164,-9.54088
126,164,-9.52156
128,164,-9.50098
130,164,-9.47925
132,164,-9.45648
134,164,-9.43277
136,164,-9.40823
138,164,-9.38295
140,164,-9.35705
142,164,-9.3306
144,164,-9.30369
146,164,-9.27642
148,164,-9.24886
150,164,-9.22108
152,164,-9.19317
154,164,-9.16519
156,164,-9.13721
158,164,-9.1093
160,164,-9.08151
162,164,-9.05391
164,164,-9.02656
166,164,-8.99952
168,164,-8.97283
170,164,-8.94655
172,164,-8.92073
174,164,-8.89542
176,164,-8.87068
178,164,-8.84653
180,164,-8.82304
-180,166,-8.73085
-178,166,-8.7113
-176,166,-8.69229
-174,166,-8.67384
-172,166,-8.65598
-170,166,-8.63873
-168,166,-8.62212
-166,166,-8.60617
-164,166,-8.59089
-162,166,-8.5763
-160,166,-8.56241
-158,166,-8.54922
-156,166,-8.53674
-154,166,-8.52497
-152,166,-8.5139
-150,166,-8.50352
-148,166,-8.49382
-146,166,-8.48478
-144,166,-8.47638
-142,166,-8.46859
-140,166,-8.46138
-138,166,-8.45472
-136,166,-8.44856
-134,166,-8.44287
-132,166,-8.43759
-130,166,-8.43268
-128,166,-8.42808
-126,166,-8.42373
-124,166,-8.41957
-122,166,-8.41555
-120,166,-8.4116
-118,166,-8.40765
-116,166,-8.40365
-114,166,-8.39952
-112,166,-8.39521
-110,166,-8.39065
-108,166,-8.38579
-106,166,-8.38057
-104,166,-8.37493
-102,166,-8.36883
-100,166,-8.36223
-98,166,-8.35508
-96,166,-8.34735
-94,166,-8.33902
-92,166,-8.33007
-90,166,-8.32048
-88,166,-8.31024
-86,166,-8.29936
-84,166,-8.28785
-82,166,-8.27572
-80,166,-8.26299
-78,166,-8.24969
-76,166,-8.23585
-74,166,-8.22153
-72,166,-8.20675
-70,166,-8.19158
-68,166,-8.17607
-66,166,-8.16029
-64,166,-8.14429
-62,166,-8.12815
-60,166,-8.11193
-58,166,-8.09571
-56,166,-8.07957
-54,166,-8.06357
-52,166,-8.0478
-50,166,-8.03232
-48,166,-8.01723
-46,166,-8.00259
-44,166,-7.98848
-42,166,-7.97497
-40,166,-7.96213
-38,166,-7.95003
-36,166,-7.93875
-34,166,-7.92835
-32,166,-7.91889
-30,166,-7.91043
-28,166,-7.90304
-26,166,-7.89676
-24,166,-7.89166
-22,166,-7.88779
-20,166,-7.88518
-18,166,-7.88389
-16,166,-7.88395
-14,166,-7.88541
-12,166,-7.88829
-10,166,-7.89264
-8,166,-7.89847
-6,166,-7.90581
-4,166,-7.91468
-2,166,-7.92509
0,166,-7.93706
2,166,-7.9506
4,166,-7.9657
6,166,-7.98237
8,166,-8.00059
10,166,-8.02037
12,166,-8.04167
14,166,-8.06449
16,166,-8.08878
18,166,-8.11453
20,166,-8.14169
22,166,-8.17021
24,166,-8.20006
26,166,-8.23117
28,166,-8.26347
30,166,-8.29691
32,166,-8.33141
34,166,-8.36689
36,166,-8.40326
38,166,-8.44043
40,166,-8.47831
42,166,-8.51679
44,166,-8.55575
46,166,-8.5951
48,166,-8.63471
50,166,-8.67446
52,166,-8.71422
54,166,-8.75387
56,166,-8.79327
58,166,-8.8323
60,166,-8.87083
62,166,-8.90871
64,166,-8.94582
66,166,-8.98203
68,166,-9.01722
70,166,-9.05125
72,166,-9.08402
74,166,-9.11541
76,166,-9.14532
78,166,-9.17365
80,166,-9.2003
82,166,-9.22521
84,166,-9.24829
86,166,-9.26949
88,166,-9.28875
90,166,-9.30605
92,166,-9.32134
94,166,-9.33462
96,166,-9.34587
98,166,-9.35509
100,166,-9.36231
102,166,-9.36755
104,166,-9.37084
106,166,-9.37221
108,166,-9.37173
110,166,-9.36944
112,166,-9.3654
114,166,-9.3597
116,166,-9.35239
118,166,-9.34356
120,166,-9.33328
122,166,-9.32163
124,166,-9.3087
126,166,-9.29457
128,166,-9.27932
130,166,-9.26305
132,166,-9.24582
134,166,-9.22772
136,166,-9.20884
138,166,-9.18925
140,166,-9.16903
142,166,-9.14825
144,166,-9.12698
146,166,-9.1053
148,166,-9.08327
150,166,-9.06096
152,166,-9.03844
154,166,-9.01575
156,166,-8.99297
158,166,-8.97015
160,166,-8.94735
162,166,-8.92461
164,166,-8.90198
166,166,-8.87953
168,166,-8.8573
170,166,-8.83532
172,166,-8.81365
174,166,-8.79233
176,166,-8.7714
178,166,-8.75089
180,166,-8.73085
-180,168,-8.64074
-178,168,-8.62432
-176,168,-8.60825
-174,168,-8.59256
-172,168,-8.57727
-170,168,-8.5624
-168,168,-8.54797
-166,168,-8.53399
-164,168,-8.52048
-162,168,-8.50744
-160,168,-8.49488
-158,168,-8.48281
-156,168,-8.47123
-154,168,-8.46014
-152,168,-8.44953
-150,168,-8.43941
-148,168,-8.42975
-146,168,-8.42055
-144,168,-8.41179
-142,168,-8.40345
-140,168,-8.39552
-138,168,-8.38796
-136,168,-8.38075
-134,168,-8.37386
-132,168,-8.36727
-130,168,-8.36093
-128,168,-8.35481
-126,168,-8.34887
-124,168,-8.34308
-122,168,-8.3374
-120,168,-8.33178
-118,168,-8.32619
-116,168,-8.32058
-114,168,-8.31492
-112,168,-8.30916
-110,168,-8.30327
-108,168,-8.29722
-106,168,-8.29096
-104,168,-8.28446
-102,168,-8.2777
-100,168,-8.27066
-98,168,-8.2633
-96,168,-8.2556
-94,168,-8.24757
-92,168,-8.23917
-90,168,-8.23042
-88,168,-8.22129
-86,168,-8.2118
-84,168,-8.20196
-82,168,-8.19177
-80,168,-8.18125
-78,168,-8.17043
-76,168,-8.15931
-74,168,-8.14794
-72,168,-8.13635
-70,168,-8.12457
-68,168,-8.11264
-66,168,-8.1006
-64,168,-8.08849
-62,168,-8.07637
-60,168,-8.06429
-58,168,-8.05229
-56,168,-8.04042
-54,168,-8.02874
-52,168,-8.01731
-50,168,-8.00617
-48,168,-7.99539
-46,168,-7.98502
-44,168,-7.9751
-42,168,-7.96571
-40,168,-7.95688
-38,168,-7.94867
-36,168,-7.94113
-34,168,-7.93431
-32,168,-7.92827
-30,168,-7.92303
-28,168,-7.91866
-26,168,-7.91518
-24,168,-7.91264
-22,168,-7.91109
-20,168,-7.91054
-18,168,-7.91104
-16,168,-7.91262
-14,168,-7.9153
-12,168,-7.91911
-10,168,-7.92407
-8,168,-7.9302
-6,168,-7.93751
-4,168,-7.94602
-2,168,-7.95574
0,168,-7.96666
2,168,-7.9788
4,168,-7.99215
6,168,-8.00671
8,168,-8.02246
10,168,-8.0394
12,168,-8.0575
14,168,-8.07675
16,168,-8.09712
18,168,-8.11858
20,168,-8.14109
22,168,-8.16463
24,168,-8.18913
26,168,-8.21457
28,168,-8.24088
30,168,-8.26801
32,168,-8.2959
34,168,-8.32449
36,168,-8.35371
38,168,-8.38348
40,168,-8.41373
42,168,-8.44438
44,168,-8.47535
46,168,-8.50656
48,168,-8.5379
50,168,-8.5693
52,168,-8.60067
54,168,-8.6319
56,168,-8.6629
58,168,-8.69358
60,168,-8.72384
62,168,-8.7536
64,168,-8.78274
66,168,-8.8112
68,168,-8.83886
70,168,-8.86566
72,168,-8.8915
74,168,-8.91631
76,168,-8.94001
78,168,-8.96254
80,168,-8.98383
82,168,-9.00383
84,168,-9.02247
86,168,-9.03973
88,168,-9.05556
90,168,-9.06992
92,168,-9.0828
94,168,-9.09419
96,168,-9.10406
98,168,-9.11242
100,168,-9.11928
102,168,-9.12464
104,168,-9.12851
106,168,-9.13094
108,168,-9.13193
110,168,-9.13152
112,168,-9.12976
114,168,-9.12669
116,168,-9.12234
118,168,-9.11677
120,168,-9.11004
122,168,-9.10219
124,168,-9.09328
126,168,-9.08336
128,168,-9.07251
130,168,-9.06077
132,168,-9.04821
134,168,-9.03488
136,168,-9.02084
138,168,-9.00616
140,168,-8.99089
142,168,-8.97509
144,168,-8.95881
146,168,-8.94211
148,168,-8.92504
150,168,-8.90766
152,168,-8.89002
154,168,-8.87216
156,168,-8.85414
158,168,-8.83601
160,168,-8.8178
162,168,-8.79956
164,168,-8.78134
166,168,-8.76318
168,168,-8.74511
170,168,-8.72718
172,168,-8.70941
174,168,-8.69186
176,168,-8.67454
178,168,-8.65749
180,168,-8.64074
-180,170,-8.55422
-178,170,-8.5408
-176,170,-8.52758
-174,170,-8.51459
-172,170,-8.50183
-170,170,-8.48934
-168,170,-8.47711
-166,170,-8.46516
-164,170,-8.45351
-162,170,-8.44216
-160,170,-8.43111
-158,170,-8.42037
-156,170,-8.40995
-154,170,-8.39984
-152,170,-8.39004
-150,170,-8.38055
-148,170,-8.37137
-146,170,-8.36248
-144,170,-8.35389
-142,170,-8.34556
-140,170,-8.3375
-138,170,-8.3297
-136,170,-8.32212
-134,170,-8.31476
-132,170,-8.3076
-130,170,-8.30062
-128,170,-8.29379
-126,170,-8.2871
-124,170,-8.28052
-122,170,-8.27403
-120,170,-8.26761
-118,170,-8.26123
-116,170,-8.25487
-114,170,-8.2485
-112,170,-8.24211
-110,170,-8.23568
-108,170,-8.22918
-106,170,-8.22259
-104,170,-8.2159
-102,170,-8.2091
-100,170,-8.20216
-98,170,-8.19508
-96,170,-8.18784
-94,170,-8.18045
-92,170,-8.17289
-90,170,-8.16517
-88,170,-8.15728
-86,170,-8.14923
-84,170,-8.14102
-82,170,-8.13267
-80,170,-8.12418
-78,170,-8.11558
-76,170,-8.10686
-74,170,-8.09807
-72,170,-8.08921
-70,170,-8.08032
-68,170,-8.07141
-66,170,-8.06252
-64,170,-8.05367
-62,170,-8.0449
-60,170,-8.03624
-58,170,-8.02773
-56,170,-8.01939
-54,170,-8.01127
-52,170,-8.0034
-50,170,-7.99582
-48,170,-7.98856
-46,170,-7.98167
-44,170,-7.97518
-42,170,-7.96913
-40,170,-7.96355
-38,170,-7.95848
-36,170,-7.95396
-34,170,-7.95001
-32,170,-7.94668
-30,170,-7.94399
-28,170,-7.94198
-26,170,-7.94067
-24,170,-7.94009
-22,170,-7.94027
-20,170,-7.94123
-18,170,-7.94299
-16,170,-7.94558
-14,170,-7.94901
-12,170,-7.95329
-10,170,-7.95845
-8,170,-7.96449
-6,170,-7.97142
-4,170,-7.97925
-2,170,-7.98798
0,170,-7.99761
2,170,-8.00814
4,170,-8.01957
6,170,-8.03189
8,170,-8.04509
10,170,-8.05915
12,170,-8.07406
14,170,-8.0898
16,170,-8.10635
18,170,-8.12368
20,170,-8.14177
22,170,-8.16057
24,170,-8.18007
26,170,-8.20022
28,170,-8.22098
30,170,-8.2423
32,170,-8.26414
34,170,-8.28646
36,170,-8.3092
38,170,-8.3323
40,170,-8.35572
42,170,-8.37939
44,170,-8.40325
46,170,-8.42724
48,170,-8.4513
50,170,-8.47536
52,170,-8.49936
54,170,-8.52324
56,170,-8.54692
58,170,-8.57034
60,170,-8.59343
62,170,-8.61614
64,170,-8.63839
66,170,-8.66012
68,170,-8.68128
70,170,-8.7018
72,170,-8.72162
74,170,-8.7407
76,170,-8.75898
78,170,-8.77642
80,170,-8.79297
82,170,-8.80859
84,170,-8.82325
86,170,-8.8369
88,170,-8.84954
90,170,-8.86113
92,170,-8.87165
94,170,-8.88109
96,170,-8.88944
98,170,-8.8967
100,170,-8.90285
102,170,-8.90792
104,170,-8.9119
106,170,-8.9148
108,170,-8.91664
110,170,-8.91743
112,170,-8.91721
114,170,-8.91599
116,170,-8.9138
118,170,-8.91067
120,170,-8.90663
122,170,-8.90172
124,170,-8.89597
126,170,-8.88942
128,170,-8.88211
130,170,-8.87408
132,170,-8.86536
134,170,-8.856
136,170,-8.84604
138,170,-8.83552
140,170,-8.82448
142,170,-8.81297
144,170,-8.80102
146,170,-8.78868
148,170,-8.77598
150,170,-8.76297
152,170,-8.74968
154,170,-8.73615
156,170,-8.72242
158,170,-8.70853
160,170,-8.69451
162,170,-8.68039
164,170,-8.66622
166,170,-8.65201
168,170,-8.63781
170,170,-8.62363
172,170,-8.60952
174,170,-8.5955
176,170,-8.58159
178,170,-8.56783
180,170,-8.55422
-180,172,-8.47245
-178,172,-8.46192
-176,172,-8.45147
-174,172,-8.44112
-172,172,-8.43089
-170,172,-8.42078
-168,172,-8.41082
-166,172,-8.40099
-164,172,-8.39133
-162,172,-8.38182
-160,172,-8.37249
-158,172,-8.36333
-156,172,-8.35434
-154,172,-8.34554
-152,172,-8.33691
-150,172,-8.32846
-148,172,-8.32019
-146,172,-8.3121
-144,172,-8.30418
-142,172,-8.29642
-140,172,-8.28883
-138,172,-8.28139
-136,172,-8.2741
-134,172,-8.26695
-132,172,-8.25993
-130,172,-8.25303
-128,172,-8.24624
-126,172,-8.23955
-124,172,-8.23294
-122,172,-8.22642
-120,172,-8.21996
-118,172,-8.21355
-116,172,-8.20719
-114,172,-8.20086
-112,172,-8.19456
-110,172,-8.18826
-108,172,-8.18197
-106,172,-8.17568
-104,172,-8.16938
-102,172,-8.16305
-100,172,-8.1567
-98,172,-8.15033
-96,172,-8.14392
-94,172,-8.13748
-92,172,-8.13101
-90,172,-8.1245
-88,172,-8.11797
-86,172,-8.11141
-84,172,-8.10482
-82,172,-8.09823
-80,172,-8.09163
-78,172,-8.08504
-76,172,-8.07847
-74,172,-8.07192
-72,172,-8.06543
-70,172,-8.05899
-68,172,-8.05263
-66,172,-8.04636
-64,172,-8.04021
-62,172,-8.03419
-60,172,-8.02833
-58,172,-8.02264
-56,172,-8.01715
-54,172,-8.01189
-52,172,-8.00686
-50,172,-8.00211
-48,172,-7.99764
-46,172,-7.99349
-44,172,-7.98968
-42,172,-7.98622
-40,172,-7.98316
-38,172,-7.98049
-36,172,-7.97826
-34,172,-7.97648
-32,172,-7.97517
-30,172,-7.97434
-28,172,-7.97403
-26,172,-7.97425
-24,172,-7.97501
-22,172,-7.97633
-20,172,-7.97822
-18,172,-7.9807
-16,172,-7.98379
-14,172,-7.98748
-12,172,-7.99179
-10,172,-7.99672
-8,172,-8.00228
-6,172,-8.00848
-4,172,-8.01532
-2,172,-8.02279
0,172,-8.03089
2,172,-8.03963
4,172,-8.04899
6,172,-8.05896
8,172,-8.06954
10,172,-8.08072
12,172,-8.09248
14,172,-8.1048
16,172,-8.11767
18,172,-8.13107
20,172,-8.14497
22,172,-8.15936
24,172,-8.1742
26,172,-8.18947
28,172,-8.20513
30,172,-8.22117
32,172,-8.23753
34,172,-8.2542
36,172,-8.27113
38,172,-8.28829
40,172,-8.30563
42,172,-8.32312
44,172,-8.34071
46,172,-8.35837
48,172,-8.37605
50,172,-8.39371
52,172,-8.4113
54,172,-8.42879
56,172,-8.44612
58,172,-8.46326
60,172,-8.48015
62,172,-8.49677
64,172,-8.51306
66,172,-8.52899
68,172,-8.54451
70,172,-8.55959
72,172,-8.5742
74,172,-8.58829
76,172,-8.60183
78,172,-8.61479
80,172,-8.62714
82,172,-8.63886
84,172,-8.64993
86,172,-8.66031
88,172,-8.66999
90,172,-8.67895
92,172,-8.68718
94,172,-8.69467
96,172,-8.7014
98,172,-8.70738
100,172,-8.71259
102,172,-8.71705
104,172,-8.72074
106,172,-8.72367
108,172,-8.72585
110,172,-8.72729
112,172,-8.728
114,172,-8.72799
116,172,-8.72728
118,172,-8.72588
120,172,-8.72381
122,172,-8.72109
124,172,-8.71774
126,172,-8.71379
128,172,-8.70925
130,172,-8.70415
132,172,-8.69853
134,172,-8.69239
136,172,-8.68577
138,172,-8.6787
140,172,-8.6712
142,172,-8.6633
144,172,-8.65503
146,172,-8.64642
148,172,-8.63749
150,172,-8.62827
152,172,-8.61878
154,172,-8.60906
156,172,-8.59913
158,172,-8.58902
160,172,-8.57875
162,172,-8.56835
164,172,-8.55783
166,172,-8.54724
168,172,-8.53657
170,172,-8.52587
172,172,-8.51515
174,172,-8.50443
176,172,-8.49373
178,172,-8.48306
180,172,-8.47245
-180,174,-8.39628
-178,174,-8.38853
-176,174,-8.38078
-174,174,-8.37305
-172,174,-8.36534
-170,174,-8.35766
-168,174,-8.35003
-166,174,-8.34245
-164,174,-8.33492
-162,174,-8.32746
-160,174,-8.32007
-158,174,-8.31275
-156,174,-8.3055
-154,174,-8.29834
-152,174,-8.29126
-150,174,-8.28427
-148,174,-8.27737
-146,174,-8.27055
-144,174,-8.26382
-142,174,-8.25718
-140,174,-8.25063
-138,174,-8.24416
-136,174,-8.23778
-134,174,-8.23148
-132,174,-8.22527
-130,174,-8.21913
-128,174,-8.21306
-126,174,-8.20707
-124,174,-8.20115
-122,174,-8.19529
-120,174,-8.18949
-118,174,-8.18375
-116,174,-8.17806
-114,174,-8.17243
-112,174,-8.16685
-110,174,-8.16131
-108,174,-8.15582
-106,174,-8.15037
-104,174,-8.14497
-102,174,-8.1396
-100,174,-8.13427
-98,174,-8.12898
-96,174,-8.12373
-94,174,-8.11852
-92,174,-8.11336
-90,174,-8.10824
-88,174,-8.10318
-86,174,-8.09816
-84,174,-8.09321
-82,174,-8.08832
-80,174,-8.08349
-78,174,-8.07875
-76,174,-8.07409
-74,174,-8.06952
-72,174,-8.06506
-70,174,-8.06071
-68,174,-8.05647
-66,174,-8.05237
-64,174,-8.04841
-62,174,-8.04461
-60,174,-8.04097
-58,174,-8.03752
-56,174,-8.03425
-54,174,-8.03119
-52,174,-8.02834
-50,174,-8.02572
-48,174,-8.02335
-46,174,-8.02123
-44,174,-8.01938
-42,174,-8.01781
-40,174,-8.01653
-38,174,-8.01557
-36,174,-8.01491
-34,174,-8.01459
-32,174,-8.01461
-30,174,-8.01498
-28,174,-8.01571
-26,174,-8.01681
-24,174,-8.01829
-22,174,-8.02016
-20,174,-8.02241
-18,174,-8.02507
-16,174,-8.02813
-14,174,-8.0316
-12,174,-8.03548
-10,174,-8.03978
-8,174,-8.04449
-6,174,-8.04962
-4,174,-8.05516
-2,174,-8.06111
0,174,-8.06747
2,174,-8.07423
4,174,-8.08139
6,174,-8.08894
8,174,-8.09688
10,174,-8.10519
12,174,-8.11386
14,174,-8.12288
16,174,-8.13224
18,174,-8.14192
20,174,-8.15191
22,174,-8.1622
24,174,-8.17275
26,174,-8.18357
28,174,-8.19461
30,174,-8.20588
32,174,-8.21733
34,174,-8.22896
36,174,-8.24074
38,174,-8.25264
40,174,-8.26464
42,174,-8.27671
44,174,-8.28883
46,174,-8.30098
48,174,-8.31312
50,174,-8.32524
52,174,-8.33729
54,174,-8.34927
56,174,-8.36113
58,174,-8.37286
60,174,-8.38443
62,174,-8.3958
64,174,-8.40697
66,174,-8.4179
68,174,-8.42857
70,174,-8.43895
72,174,-8.44902
74,174,-8.45877
76,174,-8.46817
78,174,-8.4772
80,174,-8.48585
82,174,-8.49409
84,174,-8.50192
86,174,-8.50931
88,174,-8.51626
90,174,-8.52275
92,174,-8.52877
94,174,-8.53432
96,174,-8.53939
98,174,-8.54397
100,174,-8.54806
102,174,-8.55166
104,174,-8.55476
106,174,-8.55736
108,174,-8.55948
110,174,-8.5611
112,174,-8.56223
114,174,-8.56289
116,174,-8.56307
118,174,-8.56279
120,174,-8.56204
122,174,-8.56085
124,174,-8.55923
126,174,-8.55718
128,174,-8.55472
130,174,-8.55185
132,174,-8.54861
134,174,-8.54499
136,174,-8.54102
138,174,-8.5367
140,174,-8.53206
142,174,-8.52712
144,174,-8.52188
146,174,-8.51636
148,174,-8.51059
150,174,-8.50458
152,174,-8.49834
154,174,-8.49189
156,174,-8.48525
158,174,-8.47843
160,174,-8.47146
162,174,-8.46434
164,174,-8.45709
166,174,-8.44973
168,174,-8.44228
170,174,-8.43474
172,174,-8.42713
174,174,-8.41947
176,174,-8.41177
178,174,-8.40403
180,174,-8.39628
-180,176,-8.32624
-178,176,-8.32117
-176,176,-8.31606
-174,176,-8.31091
-172,176,-8.30575
-170,176,-8.30056
-168,176,-8.29536
-166,176,-8.29015
-164,176,-8.28494
-162,176,-8.27973
-160,176,-8.27453
-158,176,-8.26934
-156,176,-8.26416
-154,176,-8.259
-152,176,-8.25387
-150,176,-8.24876
-148,176,-8.24368
-146,176,-8.23863
-144,176,-8.23361
-142,176,-8.22863
-140,176,-8.22369
-138,176,-8.21879
-136,176,-8.21392
-134,176,-8.20911
-132,176,-8.20433
-130,176,-8.1996
-128,176,-8.19492
-126,176,-8.19029
-124,176,-8.1857
-122,176,-8.18117
-120,176,-8.17668
-118,176,-8.17225
-116,176,-8.16787
-114,176,-8.16354
-112,176,-8.15927
-110,176,-8.15505
-108,176,-8.15089
-106,176,-8.14679
-104,176,-8.14274
-102,176,-8.13876
-100,176,-8.13484
-98,176,-8.13099
-96,176,-8.12721
-94,176,-8.12349
-92,176,-8.11985
-90,176,-8.11628
-88,176,-8.1128
-86,176,-8.10939
-84,176,-8.10607
-82,176,-8.10284
-80,176,-8.0997
-78,176,-8.09666
-76,176,-8.09373
-74,176,-8.0909
-72,176,-8.08818
-70,176,-8.08558
-68,176,-8.0831
-66,176,-8.08075
-64,176,-8.07853
-62,176,-8.07645
-60,176,-8.07451
-58,176,-8.07273
-56,176,-8.0711
-54,176,-8.06963
-52,176,-8.06833
-50,176,-8.0672
-48,176,-8.06625
-46,176,-8.06549
-44,176,-8.06491
-42,176,-8.06453
-40,176,-8.06436
-38,176,-8.06438
-36,176,-8.06462
-34,176,-8.06508
-32,176,-8.06575
-30,176,-8.06664
-28,176,-8.06777
-26,176,-8.06912
-24,176,-8.0707
-22,176,-8.07252
-20,176,-8.07458
-18,176,-8.07687
-16,176,-8.0794
-14,176,-8.08218
-12,176,-8.08519
-10,176,-8.08844
-8,176,-8.09193
-6,176,-8.09565
-4,176,-8.09961
-2,176,-8.1038
0,176,-8.10821
2,176,-8.11285
4,176,-8.11771
6,176,-8.12278
8,176,-8.12806
10,176,-8.13353
12,176,-8.13921
14,176,-8.14506
16,176,-8.1511
18,176,-8.15731
20,176,-8.16367
22,176,-8.17019
24,176,-8.17684
26,176,-8.18363
28,176,-8.19053
30,176,-8.19754
32,176,-8.20464
34,176,-8.21183
36,176,-8.21908
38,176,-8.22639
40,176,-8.23374
42,176,-8.24112
44,176,-8.24852
46,176,-8.25591
48,176,-8.2633
50,176,-8.27066
52,176,-8.27797
54,176,-8.28524
56,176,-8.29243
58,176,-8.29954
60,176,-8.30656
62,176,-8.31347
64,176,-8.32025
66,176,-8.3269
68,176,-8.3334
70,176,-8.33974
72,176,-8.34591
74,176,-8.3519
76,176,-8.35769
78,176,-8.36328
80,176,-8.36865
82,176,-8.3738
84,176,-8.37872
86,176,-8.38339
88,176,-8.38782
90,176,-8.392
92,176,-8.39591
94,176,-8.39956
96,176,-8.40294
98,176,-8.40604
100,176,-8.40887
102,176,-8.41141
104,176,-8.41368
106,176,-8.41566
108,176,-8.41735
110,176,-8.41876
112,176,-8.41989
114,176,-8.42074
116,176,-8.42131
118,176,-8.4216
120,176,-8.42161
122,176,-8.42136
124,176,-8.42084
126,176,-8.42006
128,176,-8.41902
130,176,-8.41773
132,176,-8.4162
134,176,-8.41443
136,176,-8.41243
138,176,-8.41021
140,176,-8.40777
142,176,-8.40512
144,176,-8.40227
146,176,-8.39923
148,176,-8.396
150,176,-8.3926
152,176,-8.38903
154,176,-8.3853
156,176,-8.38142
158,176,-8.3774
160,176,-8.37324
162,176,-8.36897
164,176,-8.36457
166,176,-8.36007
168,176,-8.35547
170,176,-8.35078
172,176,-8.34601
174,176,-8.34116
176,176,-8.33624
178,176,-8.33127
180,176,-8.32624
-180,178,-8.26255
-178,178,-8.26007
-176,178,-8.25754
-174,178,-8.25498
-172,178,-8.25238
-170,178,-8.24975
-168,178,-8.24709
-166,178,-8.2444
-164,178,-8.2417
